ft_attr;ftid;ptid;name
fme_feature_type;819;10077;eier_Navn
fme_feature_type;819;11158;prosjektreferanse
fme_feature_type;819;9328;posisjon
fme_feature_type;596;5379;vedtaksnummer
fme_feature_type;596;5380;vedtaksdato
fme_feature_type;596;6836;senterlinje
fme_feature_type;227;1631;tykkelse
fme_feature_type;227;1212;type
fme_feature_type;227;7035;bredde_Gjennomsnitt
fme_feature_type;227;5543;utleggingsdato
fme_feature_type;227;5538;budsjett
fme_feature_type;227;5552;merknad
fme_feature_type;227;11107;prosjektreferanse
fme_feature_type;227;4861;senterlinje
fme_feature_type;227;8883;område
fme_feature_type;48;5637;belegning
fme_feature_type;48;10953;belegning_Detaljer
fme_feature_type;48;2241;bredde_GjSnitt
fme_feature_type;48;10717;bredde_Punkthinder
fme_feature_type;48;10718;punkthinder
fme_feature_type;48;11268;lengde
fme_feature_type;48;1830;varmekabler
fme_feature_type;48;10295;byggeår
fme_feature_type;48;7994;eier
fme_feature_type;48;5638;vedlikeholdsansvarlig
fme_feature_type;48;11053;prosjektreferanse
fme_feature_type;48;4755;senterlinje
fme_feature_type;458;10296;oppsettingsår
fme_feature_type;458;10464;driftsmerking
fme_feature_type;458;3794;produktnavn
fme_feature_type;458;3531;produsentnavn
fme_feature_type;458;8022;eier
fme_feature_type;458;8096;vedlikeholdsansvarlig
fme_feature_type;458;11121;prosjektreferanse
fme_feature_type;458;4975;posisjon
fme_feature_type;800;9118;artsnavn
fme_feature_type;800;9981;forekomstNr
fme_feature_type;800;9120;lokalitet
fme_feature_type;800;9119;tetthet
fme_feature_type;800;9979;antallIndivid
fme_feature_type;800;9980;forekomstFortsetterPåNaboeiendom
fme_feature_type;800;9978;bestandsbredde
fme_feature_type;800;9976;areal
fme_feature_type;800;9977;bekjempelse_Type
fme_feature_type;800;9982;bekjempelsesgrad
fme_feature_type;800;10842;statusBehandling
fme_feature_type;800;10843;status_SistEndret
fme_feature_type;800;10297;registrertDato
fme_feature_type;800;9121;tilleggsinformasjon
fme_feature_type;800;9124;posisjon
fme_feature_type;800;9123;senterlinje
fme_feature_type;800;10965;område
fme_feature_type;765;7821;type
fme_feature_type;765;7837;merknad
fme_feature_type;626;5742;måledato
fme_feature_type;626;5743;klokkeslett
fme_feature_type;626;5744;filnavn
fme_feature_type;626;11207;spor
fme_feature_type;626;5745;SWVersjon
fme_feature_type;626;5746;nextService
fme_feature_type;626;5747;location
fme_feature_type;626;5748;operator
fme_feature_type;626;5749;weather
fme_feature_type;626;5750;MWPulsesM
fme_feature_type;626;5751;TWPulsesM
fme_feature_type;626;5752;type
fme_feature_type;626;5753;intervall
fme_feature_type;626;5754;slip_Prosent
fme_feature_type;626;5755;PRegConst
fme_feature_type;626;9117;rosita_id
fme_feature_type;626;5905;måleformål
fme_feature_type;626;5904;vannmengde
fme_feature_type;626;6902;senterlinje
fme_feature_type;526;5732;totalDist
fme_feature_type;526;5697;timestamp
fme_feature_type;526;5729;MWCount
fme_feature_type;526;5733;friction
fme_feature_type;526;5728;slip_Prosent
fme_feature_type;526;5730;akselerasjon
fme_feature_type;526;5731;pressure
fme_feature_type;526;5738;envTemp
fme_feature_type;526;5739;oilTemp
fme_feature_type;526;7911;type
fme_feature_type;526;9116;rosita_id
fme_feature_type;526;5740;surfTemp
fme_feature_type;526;5741;TWSpeed
fme_feature_type;526;5734;F60
fme_feature_type;526;5727;MWSpeed
fme_feature_type;526;5735;my_min
fme_feature_type;526;5736;sp
fme_feature_type;526;5737;R
fme_feature_type;526;7912;måleformål
fme_feature_type;526;5026;posisjon
fme_feature_type;910;11182;navn
fme_feature_type;910;11183;målestasjonsnummer
fme_feature_type;910;11184;sistOppdatertFraMSR
fme_feature_type;910;11185;tilleggsinformasjon
fme_feature_type;910;11186;posisjon
fme_feature_type;229;1633;tykkelse
fme_feature_type;229;1214;type
fme_feature_type;229;7034;bredde_Gjennomsnitt
fme_feature_type;229;5145;leggedato
fme_feature_type;229;5539;budsjett
fme_feature_type;229;5553;merknad
fme_feature_type;229;11108;prosjektreferanse
fme_feature_type;229;4863;senterlinje
fme_feature_type;229;8885;område
fme_feature_type;821;9338;vegklasse
fme_feature_type;821;10182;status
fme_feature_type;821;10183;merknad
fme_feature_type;912;11216;funksjonsklasse
fme_feature_type;535;4582;fylkesnummer
fme_feature_type;535;4583;fylkesnavn
fme_feature_type;535;8145;koordinatsystem
fme_feature_type;535;5156;posisjon
fme_feature_type;535;4709;område
fme_feature_type;137;2242;bredde_Gjennomsnitt
fme_feature_type;137;1758;helning
fme_feature_type;137;1871;høyde_Maksimal
fme_feature_type;137;1166;type
fme_feature_type;137;1392;areal
fme_feature_type;137;10298;byggeår
fme_feature_type;137;11084;prosjektreferanse
fme_feature_type;137;4817;senterlinje
fme_feature_type;137;10961;område
fme_feature_type;783;8322;typeInngrep
fme_feature_type;783;8323;hovedproblem
fme_feature_type;783;11190;vannforekomst_ID
fme_feature_type;783;11191;vannforekosmtNavn
fme_feature_type;783;8324;vassdragsnummer
fme_feature_type;783;8325;vassdragsnavn
fme_feature_type;783;8326;problembeskrivelse
fme_feature_type;783;11195;naturmangfold
fme_feature_type;783;11196;spesielleForhold
fme_feature_type;783;8327;registreringsdato
fme_feature_type;783;8328;registrertAv
fme_feature_type;783;11192;datoUtbedret
fme_feature_type;783;11193;utbedretAv
fme_feature_type;783;11194;vedlikeholdOppfølging
fme_feature_type;783;11197;arkivnummer
fme_feature_type;783;8825;posisjon
fme_feature_type;783;8824;område
fme_feature_type;575;6919;senterlinje
fme_feature_type;835;9457;adkomstFraTil
fme_feature_type;835;9887;minstebredde
fme_feature_type;835;10730;belysning
fme_feature_type;835;9886;dekkekvalitet
fme_feature_type;835;9888;punkthinder
fme_feature_type;835;9458;nivåforskjell
fme_feature_type;835;9459;stigning
fme_feature_type;835;10686;belegning
fme_feature_type;835;9461;merknad
fme_feature_type;835;10299;byggeår
fme_feature_type;835;9462;senterlinje
fme_feature_type;174;7904;stedsangivelse
fme_feature_type;174;8738;markeringAvStriper
fme_feature_type;174;8739;hevet
fme_feature_type;174;2033;skiltet
fme_feature_type;174;2034;lysregulert
fme_feature_type;174;1880;belysning
fme_feature_type;174;2035;trafikkøy
fme_feature_type;174;2128;nedsenketKantstein
fme_feature_type;174;8736;belegning_Type
fme_feature_type;174;8737;belegning_Areal
fme_feature_type;174;9589;arkivnummer
fme_feature_type;174;2262;vedtaksnummer
fme_feature_type;174;10300;etableringsår
fme_feature_type;174;4519;tilleggsinformasjon
fme_feature_type;174;8074;vedlikeholdsansvarlig
fme_feature_type;174;11094;prosjektreferanse
fme_feature_type;174;10862;FKB_ID
fme_feature_type;174;4836;posisjon
fme_feature_type;174;9434;senterlinje
fme_feature_type;215;1208;type
fme_feature_type;215;3880;datoKalibrert
fme_feature_type;215;3882;datoKontrollert
fme_feature_type;215;4068;installeringsår
fme_feature_type;215;10465;driftsmerking
fme_feature_type;215;1465;produktnavn
fme_feature_type;215;1545;produsentnavn
fme_feature_type;215;8082;vedlikeholdsansvarlig
fme_feature_type;215;11105;prosjektreferanse
fme_feature_type;215;4855;posisjon
fme_feature_type;538;9793;sideveg
fme_feature_type;538;4588;gatekode
fme_feature_type;538;4589;gatenavn
fme_feature_type;538;5037;senterlinje
fme_feature_type;538;8897;område
fme_feature_type;812;9310;type
fme_feature_type;812;9311;areal
fme_feature_type;812;10886;effekt
fme_feature_type;812;10887;O_Mm_Ter
fme_feature_type;812;10869;antallFelt
fme_feature_type;812;10870;overdekning
fme_feature_type;812;10871;anleggsår
fme_feature_type;812;11001;driftsmerking
fme_feature_type;812;10425;produktinformasjon
fme_feature_type;812;10892;eier
fme_feature_type;812;10977;vedlikeholdsansvarlig
fme_feature_type;812;11157;prosjektreferanse
fme_feature_type;812;9312;senterlinje
fme_feature_type;812;10426;område
fme_feature_type;7;1249;bruksområde
fme_feature_type;7;1091;type
fme_feature_type;7;2105;typeStolpe
fme_feature_type;7;1575;høyde_GjSnitt
fme_feature_type;7;1300;lengde
fme_feature_type;7;1601;overflatebehandling
fme_feature_type;7;10301;byggeår
fme_feature_type;7;5813;eier
fme_feature_type;7;5801;vedlikeholdsansvarlig
fme_feature_type;7;11031;prosjektreferanse
fme_feature_type;7;10861;FKB_ID
fme_feature_type;7;4716;senterlinje
fme_feature_type;7;2042;lydtett
fme_feature_type;855;9773;bruksområde
fme_feature_type;855;9778;materiale
fme_feature_type;855;9772;bredde
fme_feature_type;855;9777;høyde
fme_feature_type;855;9781;utforming
fme_feature_type;855;9780;normalStilling
fme_feature_type;855;10302;byggeår
fme_feature_type;855;9774;eier
fme_feature_type;855;9775;vedlikeholdsansvarlig
fme_feature_type;855;11170;prosjektreferanse
fme_feature_type;855;9776;posisjon
fme_feature_type;15;4129;type
fme_feature_type;15;1354;areal
fme_feature_type;15;10493;sluttdatoForGarantitid
fme_feature_type;15;10303;anleggsår
fme_feature_type;15;9983;tilleggsinformasjon
fme_feature_type;15;10874;eier
fme_feature_type;15;8784;vedlikeholdsansvarlig
fme_feature_type;15;11036;prosjektreferanse
fme_feature_type;15;4723;senterlinje
fme_feature_type;15;8911;område
fme_feature_type;80;1139;type
fme_feature_type;80;1944;materiale
fme_feature_type;80;1658;dybde
fme_feature_type;80;1934;bredde_Topp
fme_feature_type;80;1929;bredde_Bunn
fme_feature_type;80;1324;lengde
fme_feature_type;80;10725;rekkefølge
fme_feature_type;80;10304;byggeår
fme_feature_type;80;10674;tilleggsinformajson
fme_feature_type;80;8061;vedlikeholdsansvarlig
fme_feature_type;80;11069;prosjektreferanse
fme_feature_type;80;4781;senterlinje
fme_feature_type;832;9422;grøfteklasse
fme_feature_type;508;4150;navn
fme_feature_type;508;4151;nummer
fme_feature_type;508;4156;stedAdresse
fme_feature_type;508;4155;anleggsår
fme_feature_type;508;9997;eier
fme_feature_type;508;5802;vedlikeholdsansvarlig
fme_feature_type;508;7588;posisjon
fme_feature_type;508;5012;senterlinje
fme_feature_type;508;7587;område
fme_feature_type;813;9314;varetransportHverdagULørdagPeriode1FraKl
fme_feature_type;813;9315;varetransportHverdagULørdagPeriode1TilKl
fme_feature_type;813;9316;varetransportHverdagULørdagPeriode2FraKl
fme_feature_type;813;9317;varetransportHverdagULørdagPeriode2TilKl
fme_feature_type;813;9313;kjøringTilEiendommeneTillatt
fme_feature_type;813;9322;senterlinje
fme_feature_type;487;10259;UU_TypeTransportmiddel
fme_feature_type;487;3956;UU_Type
fme_feature_type;487;10260;UU_Viktighetsnivå
fme_feature_type;487;10205;UU_PåOgAvstigning
fme_feature_type;487;10213;trafikkretning_Geografisk
fme_feature_type;487;3958;NHR_Holdeplassnummer
fme_feature_type;487;10884;holdeplassnummer_Alternativ
fme_feature_type;487;3957;NHR_Holdeplassnavn
fme_feature_type;487;10885;holdeplassnavn_Alternativ
fme_feature_type;487;10203;NHR_Stoppunktnummer
fme_feature_type;487;10204;stoppunktnummer_alternativ
fme_feature_type;487;10261;UU_poeng_Beregnet_Mulig
fme_feature_type;487;10188;UU_poeng_Beregnet_Faktisk
fme_feature_type;487;10416;UU_Holdeplasskilt
fme_feature_type;487;10206;UU_OppslagstavleForRutetabell
fme_feature_type;487;10207;UU_OppslagstavleRutetab_HøydeUnderkant
fme_feature_type;487;10257;UU_OppslagstavleRutetab_HøydeOverkant
fme_feature_type;487;10208;UU_OppslagstavleRutetab_Adgang
fme_feature_type;487;10417;UU_OppslagstavleRutetab_Belyst
fme_feature_type;487;10209;UU_Sanntidsinformasjon
fme_feature_type;487;10210;UU_Høyttaler
fme_feature_type;487;3959;UU_Belysning
fme_feature_type;487;10199;UU_LeskurTak
fme_feature_type;487;10262;UU_Leskur_FriBreddeInnvendig
fme_feature_type;487;10263;UU_Leskur_FriDybdeInnvendig
fme_feature_type;487;10200;UU_Leskur_ArealTilpassetRullestol
fme_feature_type;487;10198;UU_VarselfeltLangsPerrongkant
fme_feature_type;487;10211;UU_Sittemulighet
fme_feature_type;487;3963;UU_Gangadkomst
fme_feature_type;487;10212;UU_Sykkelparkering
fme_feature_type;487;10190;UU_Gangadkomst_Stigning
fme_feature_type;487;10220;UU_Bilparkering
fme_feature_type;487;10694;UU_Gangadkomst_Kryssingsmulighet
fme_feature_type;487;10219;UU_Plattform_Type
fme_feature_type;487;10193;UU_Plattform_Belegning
fme_feature_type;487;10189;UU_Plattform_Dekkekvalitet
fme_feature_type;487;10191;UU_Plattform_Lengde
fme_feature_type;487;10192;UU_Plattform_Bredde
fme_feature_type;487;10202;UU_Plattform_Punkthinder
fme_feature_type;487;10201;UU_Plattform_MinstebreddeUPunkthinder
fme_feature_type;487;10194;UU_Plattform_KantsteinhøydePåstigning
fme_feature_type;487;10195;UU_Plattform_KantsteinhøydeAvstigning
fme_feature_type;487;10196;UU_Plattform_BussAdgangTilKant
fme_feature_type;487;10197;UU_TaktileIndikatorerTilPåstigning
fme_feature_type;487;10306;etableringsår
fme_feature_type;487;7833;tilleggsinformasjon
fme_feature_type;487;10221;eier
fme_feature_type;487;3962;vedlikeholdsansvarlig
fme_feature_type;487;11141;prosjektreferanse
fme_feature_type;487;5001;posisjon
fme_feature_type;487;8926;senterlinje
fme_feature_type;209;3875;kapasitet
fme_feature_type;209;10307;oppsettingsår
fme_feature_type;209;10466;driftsmerking
fme_feature_type;209;3790;produktnavn
fme_feature_type;209;3526;produsentnavn
fme_feature_type;209;8011;eier
fme_feature_type;209;8078;vedlikeholdsansvarlig
fme_feature_type;209;11100;prosjektreferanse
fme_feature_type;209;10857;FKB_ID
fme_feature_type;209;4849;posisjon
fme_feature_type;209;3736;plassering
fme_feature_type;82;1726;diameter
fme_feature_type;82;1585;høyde
fme_feature_type;82;10308;byggeår
fme_feature_type;82;1446;produktnavn
fme_feature_type;82;1524;fabrikant
fme_feature_type;82;1484;leverandør
fme_feature_type;82;4783;senterlinje
fme_feature_type;591;5277;skiltaHøyde
fme_feature_type;591;5270;typeHinderHøydebegrensning
fme_feature_type;591;10247;beregnetHøyde
fme_feature_type;591;5778;navn
fme_feature_type;591;5285;merknad
fme_feature_type;591;3846;bredde
fme_feature_type;591;3868;hMinHøyreKant
fme_feature_type;591;3869;hMinMidt
fme_feature_type;591;3870;hMinVenstreKant
fme_feature_type;591;9490;målemetodeHøydebegrensning
fme_feature_type;591;9489;måledato
fme_feature_type;591;11149;prosjektreferanse
fme_feature_type;591;6924;senterlinje
fme_feature_type;610;10311;oppsettingsår
fme_feature_type;610;8043;eier
fme_feature_type;610;8119;vedlikeholdsansvarlig
fme_feature_type;610;11151;prosjektreferanse
fme_feature_type;610;6887;posisjon
fme_feature_type;462;10309;oppsettingsår
fme_feature_type;462;10467;driftsmerking
fme_feature_type;462;3798;produktnavn
fme_feature_type;462;8025;eier
fme_feature_type;462;8100;vedlikeholdsansvarlig
fme_feature_type;462;11125;prosjektreferanse
fme_feature_type;462;4979;posisjon
fme_feature_type;113;1591;høyde_Start
fme_feature_type;113;7568;høyde_Slutt
fme_feature_type;113;2252;høydeOverVeg_Start
fme_feature_type;113;7569;høydeOverVeg_Slutt
fme_feature_type;113;2109;kvalitet
fme_feature_type;113;10310;måltÅr
fme_feature_type;113;4809;senterlinje
fme_feature_type;606;5476;merknad
fme_feature_type;606;5475;skiltnummer
fme_feature_type;606;6916;senterlinje
fme_feature_type;803;9133;beskrivelse
fme_feature_type;803;9150;høyde
fme_feature_type;803;9151;bredde
fme_feature_type;803;10312;byggeår
fme_feature_type;803;11000;driftsmerking
fme_feature_type;803;10995;produsentnavn
fme_feature_type;803;10976;vedlikeholdsansvarlig
fme_feature_type;803;11156;prosjektreferanse
fme_feature_type;803;9295;posisjon
fme_feature_type;100;1153;typeJernbanekryssing
fme_feature_type;100;4799;posisjon
fme_feature_type;525;4471;måledato
fme_feature_type;525;4473;jevnhetsformål
fme_feature_type;525;4476;utstyrsnummer
fme_feature_type;525;4472;spor_Laser
fme_feature_type;525;4475;IRI_Beregningslengde
fme_feature_type;525;4474;IRI_Jevnhetsindeks
fme_feature_type;525;5907;MPD_Middelverdi
fme_feature_type;525;5908;MPD_Standardavvik
fme_feature_type;525;5909;HV_Median
fme_feature_type;525;5910;HV_IQR
fme_feature_type;525;8942;rosita_id
fme_feature_type;525;5025;senterlinje
fme_feature_type;799;9113;materialtype
fme_feature_type;799;9114;drenering
fme_feature_type;799;10313;byggeår
fme_feature_type;799;9299;senterlinje
fme_feature_type;92;1274;bruksområde
fme_feature_type;92;1148;typebetegnelse
fme_feature_type;92;2202;antall
fme_feature_type;92;1327;lengde
fme_feature_type;92;9746;lengde_Kart
fme_feature_type;92;1293;farge
fme_feature_type;92;2023;framføringsveg
fme_feature_type;92;9743;arkivnummer
fme_feature_type;92;4076;driftsattår
fme_feature_type;92;9744;driftsmerking
fme_feature_type;92;9748;tilleggsinformasjon
fme_feature_type;92;1531;produsentnavn
fme_feature_type;92;5811;eier
fme_feature_type;92;9745;eier_Navn
fme_feature_type;92;8062;vedlikeholdsansvarlig
fme_feature_type;92;11077;prosjektreferanse
fme_feature_type;92;4792;senterlinje
fme_feature_type;183;1191;type
fme_feature_type;183;9755;plassering
fme_feature_type;183;1339;lengde
fme_feature_type;183;1697;bredde
fme_feature_type;183;9754;materiale
fme_feature_type;183;9751;produksjonsår
fme_feature_type;183;4063;installeringsår
fme_feature_type;183;9753;driftsmerking
fme_feature_type;183;9756;produktnavn
fme_feature_type;183;3656;produsentnavn
fme_feature_type;183;8008;eier
fme_feature_type;183;9752;eier_Navn
fme_feature_type;183;8076;vedlikeholdsansvarlig
fme_feature_type;183;11097;prosjektreferanse
fme_feature_type;183;4839;senterlinje
fme_feature_type;843;9577;dybde
fme_feature_type;843;9576;grunnforhold
fme_feature_type;843;10314;byggeår
fme_feature_type;843;10878;tilleggsinformasjon
fme_feature_type;843;10879;eier
fme_feature_type;843;10979;vedlikeholdsansvarlig
fme_feature_type;843;11160;prosjektreferanse
fme_feature_type;843;9578;senterlinje
fme_feature_type;897;10786;mønster
fme_feature_type;897;10787;dybdeTilBunn
fme_feature_type;897;10788;dybdeTilTopp
fme_feature_type;897;10790;tilleggsinformajson
fme_feature_type;897;10801;eier
fme_feature_type;897;10802;vedlikeholdsansvarlig
fme_feature_type;897;11178;prosjektreferanse
fme_feature_type;897;10789;område
fme_feature_type;163;10971;bruksområde
fme_feature_type;163;1179;type
fme_feature_type;163;3734;oppsettingsutstyr
fme_feature_type;163;7015;digitalt
fme_feature_type;163;8140;link
fme_feature_type;163;9336;offentligTilgjengelig
fme_feature_type;163;4075;installeringsår
fme_feature_type;163;10468;driftsmerking
fme_feature_type;163;1457;produktnavn
fme_feature_type;163;1536;produsentnavn
fme_feature_type;163;1497;leverandør
fme_feature_type;163;8004;eier
fme_feature_type;163;8069;vedlikeholdsansvarlig
fme_feature_type;163;11089;prosjektreferanse
fme_feature_type;163;4829;posisjon
fme_feature_type;301;9969;klippebredde_Faktisk
fme_feature_type;301;9971;klippebredde_Kvalitet
fme_feature_type;301;2382;kantklipp_AnbefaltIntervall
fme_feature_type;301;9970;klippebredde_Krav
fme_feature_type;301;10875;eier
fme_feature_type;301;8088;vedlikeholdsansvarlig
fme_feature_type;301;4898;senterlinje
fme_feature_type;301;9136;område
fme_feature_type;9;1092;materialtype
fme_feature_type;9;4082;avvisning
fme_feature_type;9;1655;kantsteinsprofil
fme_feature_type;9;1678;bredde_Gjennomsnitt
fme_feature_type;9;1966;elementlengde
fme_feature_type;9;1301;lengde
fme_feature_type;9;10424;høyde_Egen
fme_feature_type;9;2052;høydeOverVegdekke
fme_feature_type;9;10315;byggeår
fme_feature_type;9;1431;produktnavn
fme_feature_type;9;1509;fabrikant
fme_feature_type;9;1468;leverandør
fme_feature_type;9;5815;eier
fme_feature_type;9;5803;vedlikeholdsansvarlig
fme_feature_type;9;11032;prosjektreferanse
fme_feature_type;9;4717;senterlinje
fme_feature_type;20;2191;antall
fme_feature_type;20;1712;avstand_Innbyrdes
fme_feature_type;20;1102;type
fme_feature_type;20;10316;byggeår
fme_feature_type;20;11038;prosjektreferanse
fme_feature_type;20;4728;senterlinje
fme_feature_type;20;1400;materialtype
fme_feature_type;881;10568;bruksområde
fme_feature_type;881;10567;antallKompressorer
fme_feature_type;881;10575;plassering
fme_feature_type;881;10574;driftsattår
fme_feature_type;881;10571;driftsmerking
fme_feature_type;881;10569;produktinformasjon
fme_feature_type;881;10573;eier
fme_feature_type;881;10572;vedlikeholdsansvarlig
fme_feature_type;881;11176;prosjektreferanse
fme_feature_type;881;10570;posisjon
fme_feature_type;42;1075;navn
fme_feature_type;42;10588;nivå
fme_feature_type;42;2026;gjelderBuss
fme_feature_type;42;10596;gjelderTrikkBybane
fme_feature_type;42;10956;NHR_Holdeplassnummer
fme_feature_type;42;2027;gjelderTog
fme_feature_type;42;2028;gjelderRutebåt
fme_feature_type;42;10256;gjelderFerje
fme_feature_type;42;10598;gjelderFly
fme_feature_type;42;2029;gjelderDrosje
fme_feature_type;42;10592;antallStoppunkt_Test
fme_feature_type;42;10593;venterom
fme_feature_type;42;1803;toalett_Test
fme_feature_type;42;10594;billettsalg
fme_feature_type;42;10595;sykkelparkering_Test
fme_feature_type;42;1814;parkering_Test
fme_feature_type;42;10597;parkeringForForflytningshemmede_Test
fme_feature_type;42;10591;sistVerifisert
fme_feature_type;42;10317;byggeår
fme_feature_type;42;10589;eier
fme_feature_type;42;10590;vedlikeholdsansvarlig
fme_feature_type;42;4749;posisjon
fme_feature_type;42;9430;senterlinje
fme_feature_type;319;1916;kolonneAntall
fme_feature_type;319;2072;kolonneFart
fme_feature_type;319;2096;kolonneAntallTimer
fme_feature_type;297;1086;beskrivelse
fme_feature_type;297;4894;posisjon
fme_feature_type;536;4584;kommunenummer
fme_feature_type;536;4585;kommunenavn
fme_feature_type;536;8146;koordinatsystem
fme_feature_type;536;5157;posisjon
fme_feature_type;536;4710;område
fme_feature_type;779;8142;kommune1
fme_feature_type;779;8144;kommune2
fme_feature_type;779;8842;posisjon
fme_feature_type;460;10318;oppsettingsår
fme_feature_type;460;10469;driftsmerking
fme_feature_type;460;3796;produktnavn
fme_feature_type;460;3533;produsentnavn
fme_feature_type;460;8024;eier
fme_feature_type;460;8098;vedlikeholdsansvarlig
fme_feature_type;460;11123;prosjektreferanse
fme_feature_type;460;4977;posisjon
fme_feature_type;580;5174;navn
fme_feature_type;580;5175;nr
fme_feature_type;580;8832;type
fme_feature_type;580;8833;datoFra
fme_feature_type;580;8834;datoTil
fme_feature_type;580;5173;posisjon
fme_feature_type;580;5172;område
fme_feature_type;44;1077;navn
fme_feature_type;44;1117;veiing
fme_feature_type;44;1360;areal
fme_feature_type;44;4522;antallOppstillingsplasser_Lange
fme_feature_type;44;9556;vinterdriftsklasse
fme_feature_type;44;10319;byggeår
fme_feature_type;44;7991;eier
fme_feature_type;44;8055;vedlikeholdsansvarlig
fme_feature_type;44;11050;prosjektreferanse
fme_feature_type;44;4751;posisjon
fme_feature_type;44;8932;senterlinje
fme_feature_type;44;10963;område
fme_feature_type;918;11286;del
fme_feature_type;918;11290;trafikantgruppe
fme_feature_type;504;4084;bredde
fme_feature_type;504;5009;posisjon
fme_feature_type;504;8927;senterlinje
fme_feature_type;917;11285;ID
fme_feature_type;83;1141;type
fme_feature_type;83;1269;bruksområde
fme_feature_type;83;1411;materialtype
fme_feature_type;83;10228;plassering
fme_feature_type;83;2290;lokkRist_Type
fme_feature_type;83;1727;diameter
fme_feature_type;83;2289;diameter_Åpning
fme_feature_type;83;1586;dybde
fme_feature_type;83;2079;dybdeTilUtløp
fme_feature_type;83;5797;bredde1_Firkantkum
fme_feature_type;83;5798;bredde2_Firkantkum
fme_feature_type;83;2388;avstandFraVegkant
fme_feature_type;83;1946;stige
fme_feature_type;83;2294;harFlyteramme
fme_feature_type;83;8838;avløp
fme_feature_type;83;4594;dykker
fme_feature_type;83;10969;oljeutskilling
fme_feature_type;83;1949;antallRørInn
fme_feature_type;83;1947;antallHjelpesluker
fme_feature_type;83;10227;kumskjerm
fme_feature_type;83;2121;oppslammingstid
fme_feature_type;83;2122;inngårIDrenssystem
fme_feature_type;83;7065;byggeår
fme_feature_type;83;10470;driftsmerking
fme_feature_type;83;1525;produktinformasjon
fme_feature_type;83;5816;eier
fme_feature_type;83;11198;eier_Navn
fme_feature_type;83;5804;vedlikeholdsansvarlig
fme_feature_type;83;11070;prosjektreferanse
fme_feature_type;83;10851;FKB_ID
fme_feature_type;83;4784;posisjon
fme_feature_type;19;1101;type
fme_feature_type;19;1733;tittel
fme_feature_type;19;1734;navnPåKunstner
fme_feature_type;19;10320;byggeår
fme_feature_type;19;10833;tilleggsinformasjon
fme_feature_type;19;5814;eier
fme_feature_type;19;5800;vedlikeholdsansvarlig
fme_feature_type;19;11037;prosjektreferanse
fme_feature_type;19;4727;posisjon
fme_feature_type;639;5842;type
fme_feature_type;639;5827;radius
fme_feature_type;639;5829;klotoideparameter
fme_feature_type;639;9961;beregningsinfo
fme_feature_type;639;6898;senterlinje
fme_feature_type;825;9396;stigning
fme_feature_type;825;9962;beregningsinfo
fme_feature_type;640;5843;type
fme_feature_type;640;5830;radius
fme_feature_type;640;5831;høydeStart
fme_feature_type;640;5832;høydeSlutt
fme_feature_type;640;5833;stigning_Start
fme_feature_type;640;5834;stigning_Slutt
fme_feature_type;640;9963;beregningsinfo
fme_feature_type;640;6899;senterlinje
fme_feature_type;642;5844;type
fme_feature_type;642;5845;høyde
fme_feature_type;642;9964;beregningsinfo
fme_feature_type;642;6884;posisjon
fme_feature_type;641;5835;datoGenerert
fme_feature_type;641;5836;kurvgenversjon
fme_feature_type;641;5840;SOSI_Filnavn
fme_feature_type;641;5841;merknad
fme_feature_type;641;5839;produsent
fme_feature_type;641;5838;eier
fme_feature_type;822;9339;klasseLandbruksveg
fme_feature_type;861;9917;lyskildeType
fme_feature_type;861;9923;plassering
fme_feature_type;861;9916;inngårINødsystemetITunnel
fme_feature_type;861;9907;antallLedelyspunkt
fme_feature_type;861;9908;avstandInnbyrdes
fme_feature_type;861;9921;fjernstyring
fme_feature_type;861;9912;effekt
fme_feature_type;861;9920;spenning
fme_feature_type;861;9911;driftsstrøm
fme_feature_type;861;9909;driftsattår
fme_feature_type;861;9918;produktnavn
fme_feature_type;861;9919;produsentnavn
fme_feature_type;861;9913;eier
fme_feature_type;861;9914;eier_Navn
fme_feature_type;861;9924;vedlikeholdsansvarlig
fme_feature_type;861;11173;prosjektreferanse
fme_feature_type;861;9915;senterlinje
fme_feature_type;26;1107;type
fme_feature_type;26;1560;vedlikeholdsavtale
fme_feature_type;26;1741;sikkerhetskrav
fme_feature_type;26;2193;antall
fme_feature_type;26;9452;fastmontert
fme_feature_type;26;9453;materialtype
fme_feature_type;26;9454;overflatebehandling
fme_feature_type;26;1740;underlag
fme_feature_type;26;9455;vinterlagring
fme_feature_type;26;10321;byggeår
fme_feature_type;26;1439;produktnavn
fme_feature_type;26;1516;fabrikant
fme_feature_type;26;1476;leverandør
fme_feature_type;26;5817;eier
fme_feature_type;26;8051;vedlikeholdsansvarlig
fme_feature_type;26;11043;prosjektreferanse
fme_feature_type;26;4734;posisjon
fme_feature_type;25;1401;materialtype
fme_feature_type;25;3128;innvendigBelysning
fme_feature_type;25;9846;arealTilpassetRullestol
fme_feature_type;25;10264;friBreddeInnvendig
fme_feature_type;25;10265;friDybdeInnvendig
fme_feature_type;25;9845;glassflaterMarkert
fme_feature_type;25;3952;sittemulighet
fme_feature_type;25;9847;trinnfriAdkomst
fme_feature_type;25;1559;vedlikeholdsavtale
fme_feature_type;25;3130;reklameavtale
fme_feature_type;25;10322;byggeår
fme_feature_type;25;1438;produktnavn
fme_feature_type;25;1515;produsent
fme_feature_type;25;5812;eier
